Proposal ID,Snapshot ID,Author,Title,Status,Started,Ended,Threshold,Total VP,Category,Tier,Amount USD,Beneficiary,Token,Vesting Contract,Vesting Released Amount,Vesting Releasable Amount,Vesting Token Contract Balance,Vesting Total Amount,Vesting Start At,Vesting Finish At,Enacting Transaction,Transaction Date,Transaction Amount
4b6bb7e0-eed8-11ec-aa01-87bd234b340d,QmcieLr7K8go6y1u5kZYz48r4E72xEZHTYWhEZMCF8a2NW,0x9429f8b66914d603844501fb0c640e9fd7220377,DCL-Edit - Further Development,enacted,2022-06-18T07:28:00.734Z,2022-07-02T07:28:00.733Z,8000000,8859391.100746734,Platform Contributor,Tier 6,240000,0x2a9Da28bCbF97A8C008Fd211f5127b860613922D,[object Object],0xb26a55d0e517b637a25124a62ae7995b5e30cec5,127558.68827160494,12595.925925925925,112441.31172839506,240000,Sat Jul 02 2022 07:28:00 GMT+0000 (Coordinated Universal Time),Thu Dec 29 2022 07:28:00 GMT+0000 (Coordinated Universal Time),,,
a31bfa40-ed02-11ec-aa01-87bd234b340d,QmUrSmTx1jUjFgzJiYZq3iYSqW2uAtdNepMET9whwchxRn,0x11cbb078596e5100f4cbb999c5c9b69ca2ff6477,"Preparing detailed financial statements, budget, and long-range forecast",enacted,2022-06-15T23:26:00.388Z,2022-06-29T23:26:00.387Z,2000000,2422942.3500076053,Community,Tier 4,20000,0x11cbB078596E5100F4cbB999c5C9b69cA2FF6477,[object Object],0x5451f9e5bf9bb64b7c3a0c56d0d4c8346a168f20,3871.0853909465022,8067.879372427984,16128.914609053498,20000,Wed Jun 29 2022 23:26:00 GMT+0000 (Coordinated Universal Time),Mon Dec 26 2022 23:26:00 GMT+0000 (Coordinated Universal Time),,,
61214010-ec84-11ec-aa01-87bd234b340d,QmbhVzP5z1tv8LgUD5RnDc5yc3gymUuY7GucCvpfgtVJzS,0x1ef67867464a400cf6d821807d2b68a6f65dfe4d,A well-designed mascot that boosts the DCL community,rejected,2022-06-15T08:23:00.105Z,2022-06-22T08:23:00.104Z,1000000,994558.0031253186,Content Creator,Tier 2,3000,0x8c127AB5762CB50C993a198b6187c0833746e404,,,,,,,,,,,
a81e8610-eb4b-11ec-82d9-d917cdd158ac,QmUYjQGNRWr5RcErfqGH7eRoGAc9BHYRfhrMYUK5uc3oUa,0x1b01162322ce12cb98675fc6e7d3e8330a794505,Decentraland featured on CBS Nationally,rejected,2022-06-13T19:04:00.729Z,2022-06-20T19:04:00.726Z,1000000,864951.6789007186,Platform Contributor,Tier 2,3000,0x6aFdEb7bC59BB2a25139d5713e925FD638C339a8,,,,,,,,,,,
a735d7c0-eb1f-11ec-82d9-d917cdd158ac,QmQbUY38mBuNKmYYY4isQDpn2EYn4JbkAAvDr2fRyaysTC,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,Web3 and Metaverse Journalism Hackathon Sponsorship,enacted,2022-06-13T13:49:00.348Z,2022-06-27T13:49:00.347Z,2000000,2155667.5536721386,Community,Tier 4,20000,0x0b30f5f1A39C4899f312c9466c516EAC43d71A42,[object Object],0xe9e3731e11058c6a4e815d73aaed8437aa89a7c1,9374.31970164609,2831.3888888888887,10625.68029835391,20000,Mon Jun 27 2022 13:49:00 GMT+0000 (Coordinated Universal Time),Sat Dec 24 2022 13:49:00 GMT+0000 (Coordinated Universal Time),,,
a7e50ae0-eb1c-11ec-82d9-d917cdd158ac,QmW9EyyNmhDvyMbzg9thN2uHKfm4M9PaxHAzuqrAcNpucz,0xbb7e1ee38df1d137df4b25a0ad1d89c2a0f17739,"Creating a market place like amazon, tourism and all in one market place",rejected,2022-06-13T13:28:00.006Z,2022-06-27T13:28:00.004Z,4000000,1451589.914980337,Platform Contributor,Tier 5,120000,0x674FBA52201254b3c123aAABa96c5e36C208CEB7,,,,,,,,,,,
91ebcb80-e8a5-11ec-82d9-d917cdd158ac,QmbUgpDGqZcxs3Hh96qSSfTiiuCM3WTXVZNKUKQFKQhqFn,0x5e382071464a6f9ea29708a045983dc265b0d86d,Full process wearable creation and submission tutorials,enacted,2022-06-10T10:10:00.704Z,2022-06-17T10:10:00.703Z,1000000,1686824.0754894023,Content Creator,Tier 3,5000,0x862f109696d7121438642a78B3CaA38F476db08b,[object Object],0x384c72e92860f7718ca84ac5d9040c44a7f1ce66,6176.444347993827,73.55565200617283,73.55565200617283,6250,Fri Jun 17 2022 10:10:00 GMT+0000 (Coordinated Universal Time),Thu Sep 15 2022 10:10:00 GMT+0000 (Coordinated Universal Time),,,
f8b699c0-e810-11ec-82d9-d917cdd158ac,QmR7Evkmm12yqtWEvxHX4JugxFudCjUy3MpxH5wN5tgHPt,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,Decentraland DAO Facilitation Squad Grant Proposal,enacted,2022-06-09T16:26:00.148Z,2022-06-23T16:26:00.147Z,4000000,6580663.041625313,Community,Tier 5,75000,0x0D109CD701946D4cFE1a687b80b59Ca80732fAC5,[object Object],0x79c8094487b43ca6772b69407954835a364c86a6,37260.874807098764,10131.770833333334,37739.125192901236,75000,Thu Jun 23 2022 16:26:00 GMT+0000 (Coordinated Universal Time),Tue Dec 20 2022 16:26:00 GMT+0000 (Coordinated Universal Time),,,
321bac90-e7a4-11ec-82d9-d917cdd158ac,QmTm9Wmrv1yvsDrYFdLsToe1nzzL8VV9bpCvHesCu8LU6T,0xdbbb155ee7ac595bfc34853a6aee498f93caf06a,Disruptive Technology & science Hub,rejected,2022-06-09T03:28:00.297Z,2022-06-23T03:28:00.296Z,8000000,1623809.2403564667,Content Creator,Tier 6,240000,0xdbBB155eE7Ac595BFC34853a6aeE498F93CaF06a,,,,,,,,,,,
9c9aea50-e79e-11ec-82d9-d917cdd158ac,QmNaHCRx1iv6NkjgAmVdq472X9LC1jgjGS5yNtmPo5hU5N,0xb7a03df7a54279d4189eda9e92f32443afa124ed,Decentraland videos to highlight events & promote in Chinese speaking community,enacted,2022-06-09T02:48:00.989Z,2022-06-16T02:48:00.989Z,1000000,1825742.827021311,Content Creator,Tier 2,3000,0x8c127AB5762CB50C993a198b6187c0833746e404,[object Object],,,,,,,,0x6a05eb80bcf25f876f2ecee625682b50863884cc01de09ec33920e3160574c45,2022-07-14T20:39:17Z,3750
b7334300-e751-11ec-82d9-d917cdd158ac,QmX7kuCQRo86Q1nKgrDJxs9gMm8RFJSGRJheYZPZVPLvt6,0x82d54417fc69681dc74a6c0c68c6dbad5a2857b9,Wear Essentials - Wearables for everyone,rejected,2022-06-08T17:37:00.361Z,2022-06-22T17:37:00.359Z,8000000,2492440.4797798693,Platform Contributor,Tier 6,240000,0xCC7BC60bFcC029ecC8357A9c80b4CC51aF67798E,,,,,,,,,,,
4fad3e80-e74b-11ec-82d9-d917cdd158ac,QmW7DEwWj6PgxV7qMwES9huaVWVeMphdVZMEdFozhPpNSX,0xb0145ae156d201d6e371d07265fe3c045071c967,"Genesis city top-down map website and mapping script, 6-month renewal",enacted,2022-06-08T16:51:00.696Z,2022-06-22T16:51:00.695Z,2000000,2349875.2819331535,Platform Contributor,Tier 4,36300,0x98093Be3c215659583fd72e24962D7E918A65622,[object Object],0x69ca1c80abd13612d9eee4428d7cd81d9d7de005,22605.15044367284,531.0555555555555,13694.84955632716,36300,Wed Jun 22 2022 16:51:00 GMT+0000 (Coordinated Universal Time),Mon Dec 19 2022 16:51:00 GMT+0000 (Coordinated Universal Time),,,
0eb58140-e560-11ec-87ac-677925327766,QmQ8WBRv3JzkK1rCjuyiyN5xHDG45CB9vSub1pq22zn3wk,0x4df61d27c79d9cf409cf223a24d0bcf93fcdd0f0,Bring the Lagoinha Christian Church to DCL,rejected,2022-06-06T06:15:00.804Z,2022-06-20T06:15:00.803Z,8000000,5609538.567597916,Platform Contributor,Tier 6,240000,0x146dd81ddaaceef416ca5c19d1d4c101ef276a73,,,,,,,,,,,
febe1c80-e527-11ec-87ac-677925327766,QmReuannqG5vMZ89PbU8NQpokpB4E99d74XZzq4hNEjpgx,0x032d46936d9a510337e197cfd628eba64ed000d2,Car and apartment,rejected,2022-06-05T23:34:00.200Z,2022-06-19T23:34:00.199Z,2000000,1601608.401336832,Content Creator,Tier 4,10000,0x032d46936d9a510337E197CFD628eBa64eD000d2,,,,,,,,,,,
baae9330-e2d4-11ec-9000-175d8dd584b8,QmT7PH6SfKstmySiz4V83wzAdBuFpNtekYzGVC4N5dPFXD,0xae8bf49b1f8d56061bc693b7841c785b8e903ec5,"Decentraland Growth through Educational Content, and Advertisement Data",rejected,2022-06-03T00:33:00.459Z,2022-06-17T00:33:00.459Z,2000000,1178410.6041648888,Content Creator,Tier 4,60000,0xAe8bF49B1f8d56061bC693b7841C785B8e903Ec5,,,,,,,,,,,
522c45a0-e2d4-11ec-9000-175d8dd584b8,QmTbLpfE5Ypvs5g9v2DNrpbzhrDHu2FyPpXRZAuT3rg2Fu,0xae8bf49b1f8d56061bc693b7841c785b8e903ec5,"Decentraland Growth through Educational Content, and Advertisement Data",rejected,2022-06-03T00:30:00.122Z,2022-06-17T00:30:00.122Z,2000000,914656.5280864289,Content Creator,Tier 4,60000,0xAe8bF49B1f8d56061bC693b7841C785B8e903Ec5,,,,,,,,,,,
2c9d9ae0-e1d6-11ec-bdb6-655e1f599935,QmNoZf863d2kJdz95s28hogUawo6hyxNnmeTxCmLeWJ3ZY,0x2d779a930567f54899336c3f7f2dbaf804a25c78,Metaverse VR/Desktop Ride Simulator Experience,rejected,2022-06-01T18:10:00.942Z,2022-06-15T18:10:00.942Z,8000000,1414976.663424257,Gaming,Tier 6,160000,0x49c54146FC13b0229942b37fEE4Bf316aD6E9953,,,,,,,,,,,
62493ff0-e03c-11ec-8ad9-ab7454ba5993,QmbHHgDiA2mTrqkZniW1Ph1RmjDw4vBEtspVjV7FhxbPAo,0x7bed1e78b1c5362ee76fa9ed9c0922335fa4e819,Creation of the First Audiovisual Hub in DCL,rejected,2022-05-30T17:17:00.327Z,2022-06-13T17:17:00.326Z,2000000,439348.16694877,Content Creator,Tier 4,50000,0x7bED1E78b1c5362ee76FA9eD9c0922335Fa4e819,,,,,,,,,,,
edaa5480-dc9a-11ec-8ad9-ab7454ba5993,Qmd1ZYXjTTL2bMVviU3o7bv3pYqpisqiUYEC2M1fYmjG7A,0x9ff256f65fa594ccdc13d76f116c87d9defd8a1c,Decentraland’s first AI driven smart pets! (Resubmission),rejected,2022-05-26T02:24:00.208Z,2022-06-09T02:24:00.207Z,2000000,945946.3492199229,Platform Contributor,Tier 4,24000,0x01F0b8e92F0ca0398482C265a99612196c8782fE,,,,,,,,,,,
bf1141e0-dc01-11ec-8ad9-ab7454ba5993,QmR5m5GfiCTJ6bLHiqzFy1JkejHiYhp6u53WNfzbvqDPBS,0xec1352463a7369d73f74d3ebf85ad524dc3c51b8,VoxBoards HQ Skate P2E Game in Decentraland,enacted,2022-05-25T08:07:00.032Z,2022-06-08T08:07:00.026Z,2000000,2771573.874375868,Gaming,Tier 4,39800,0x8FE076264169d72de40e8c60bA8C5D273fC405e1,[object Object],0x3Bc3fcB426aaD4f9CCAEFd8F6c82472a7c660Ad2,24759.006237139918,3858.7574074074073,15040.993762860082,39800,Wed Jun 08 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Mon Dec 05 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
95740eb0-dbfe-11ec-8ad9-ab7454ba5993,QmX7hgsU9bw1iyd4fjNCgMeNihLWe5KWmtFuuciNXgPC8c,0x254d53191807848d177887fa03a6dbf0a3d9dcaf,I LOST MY PARCEL BECAUSE YOUR SOFTWARE CRASHED,rejected,2022-05-25T07:45:00.723Z,2022-06-08T07:45:00.723Z,2000000,1266005.9642479266,Platform Contributor,Tier 4,7000,0x254D53191807848D177887Fa03A6DBf0a3D9DCAF,,,,,,,,,,,
0c093a80-db2f-11ec-8ad9-ab7454ba5993,QmZagur8KWm9UgRydKrBKVoin3P1fS2rfj19AKihhi7zSs,0x9be3c19f54edd2170830c6c12e3ba0a2658be80b,Full body tracking maths games for kids aged 4-8 years old played in metaverse,rejected,2022-05-24T06:59:00.352Z,2022-06-07T06:59:00.350Z,8000000,1354857.7788081218,Gaming,Tier 6,240000,0x9Be3C19f54EDd2170830c6C12E3BA0A2658be80B,,,,,,,,,,,
8fe0e0a0-d62b-11ec-b521-2f98ffa6ccb0,QmadSpdqizUXJnVuAowcevDuniEpLdghbLj9kADgmeyoja,0x9a739c2e212754c3d8432cb717dc9437e5b3dfae,Continued Development and Expansion of Decentraland VR Client,enacted,2022-05-17T21:51:00.746Z,2022-05-31T21:51:00.744Z,8000000,11823891.180638947,Platform Contributor,Tier 6,240000,0x9A739c2e212754c3d8432CB717dC9437e5b3Dfae,[object Object],0x38033DFc5660CA719b50807644A586D8BCe0F905,166995.3549382716,16240.74074074074,73004.6450617284,240000,Tue May 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Sun Nov 27 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
4556cef0-d536-11ec-b521-2f98ffa6ccb0,QmSRrd33jpJ1Lz2sKEmRxCz3YQvER31pRz553w6VES4tEk,0x39d2c8b3d2b2a7da56eefbc3588b3f08e97dedb8,Unicorn DAO brings Decentraland to NFT.NYC through physical Web3 Immersion,rejected,2022-05-16T16:36:00.991Z,2022-05-30T16:36:00.991Z,4000000,6752184.712192027,Community,Tier 5,75000,0x39d2c8b3d2B2a7da56eEFbC3588B3F08E97DEdB8,,,,,,,,,,,
524fb800-d532-11ec-b521-2f98ffa6ccb0,QmcdwXxK26SSHt5ZLojYqVMrvxzeQg9kRJY1D7VLfhthcP,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,DAO Governance Squad 2H2022 Renewal,enacted,2022-05-16T16:07:00.768Z,2022-05-30T16:07:00.768Z,8000000,11850478.413582347,Platform Contributor,Tier 6,172000,0x3bf800b6F5c987b3738432068f789b7d131F1698,[object Object],0x4A0B76CF4eD1B41F708F759089B9831fae7F3bE1,122035.58153292182,10239.175925925925,49964.41846707819,172000,Mon May 30 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Nov 26 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
daa9b1c0-d4eb-11ec-b521-2f98ffa6ccb0,QmVpGwNT9rGkDojDbjdRMfZejy819tPsXXzwiFjKHtQMY8,0xecaf4d16c3579f92ef441ac6ae35249fcecaabf1,"Build SkillProfile for Metaverse - Skills owned by the person, not the employer",rejected,2022-05-16T07:43:00.261Z,2022-05-30T07:43:00.260Z,2000000,213434.47122031538,Gaming,Tier 4,20000,0xEcAF4d16c3579F92eF441AC6aE35249FcEcAaBf1,,,,,,,,,,,
74b8b1c0-d40c-11ec-b521-2f98ffa6ccb0,QmWaFXcqDR1BjtrCe51if5GxggcFLnUytoaeH2skPMCWqg,0x9381caa558f19a821a2360c59fdf3db60c09ff52,"Development of ""Exodus: Goodbye World""",rejected,2022-05-15T05:04:00.460Z,2022-05-29T05:04:00.459Z,8000000,397602.7235427992,Gaming,Tier 6,240000,0x5117571b0BEc00372CE00870ad8E523C704a78b7,,,,,,,,,,,
08d6b380-d3c1-11ec-b521-2f98ffa6ccb0,QmbaqkgBasjqefe6ZA1zsdsycNsyjfgBQnN1MhzoeVZKGg,0xd41308f50858da2b7cc641e493fbddf34775393a,Requesting Tier 3 Grant for purchase of land for NFT project Smvsh Friends,rejected,2022-05-14T20:04:00.208Z,2022-05-21T20:04:00.206Z,1000000,1175047.6169741366,Community,Tier 3,5000,0xd41308f50858Da2b7cc641e493fbddf34775393A,,,,,,,,,,,
7a236540-d305-11ec-b521-2f98ffa6ccb0,QmR8Hzu8mG77pmFAD5WFqJrN615xpXXGiDpe6NEvwNgbZp,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,Grant Support Squad,enacted,2022-05-13T21:41:00.908Z,2022-05-27T21:41:00.906Z,4000000,10204009.25813349,Community,Tier 5,84000,0x658497d7681e4Fb18C65AbD5Ce066A1e3082c1e5,[object Object],0x5d84B242E2147c09d6D840B405469E34736Ad9cB,61016.79089506173,4982.509259259259,22983.209104938273,84000,Fri May 27 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Wed Nov 23 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
cd56c640-d1d8-11ec-b521-2f98ffa6ccb0,QmdMHKrWtUDwA9UnQQWSXuuysZQS9mchWv4uZ27qgq71FP,0xa397bf66024385b4174771add9853fd02c6d65ec,Web3 community for under-represented startup founders from creative industries,rejected,2022-05-12T09:49:00.980Z,2022-05-26T09:49:00.972Z,8000000,1039552.1175648654,Community,Tier 6,200000,0x3E6bDe76aBC9b1f7e056b0FF5856F06B6A77D27c,,,,,,,,,,,
d7ee5a30-cd07-11ec-8d87-ddbb20320020,QmVN9WSyD6akpzmc1ZwvDuFtZRdPXK2cLcaQpefqddMjKD,0xfc8084cf7e0f916f114f9bdd8a86ba2427efe976,Pacific Cliffs Foundation Campaign to #SavetheCliffHouse with Community run DAO,rejected,2022-05-06T06:43:00.283Z,2022-05-20T06:43:00.282Z,2000000,2352102.3594183284,Community,Tier 4,60000,0x05be503958DC1b1382A549Cc6Da14D1CA3155ee9,,,,,,,,,,,
913a1b90-cc05-11ec-8d87-ddbb20320020,QmNMZ9sPtt4srtmBrkHef94n69VCaPmR1xCVSKG1HnWGzW,0x2b7f0615979edddeaf83bfec23f66fb5a6d177a4,MAD DAO - Radical Public Lease and Advertisement Bundle Auction Protocol,rejected,2022-05-04T23:54:00.505Z,2022-05-18T23:54:00.503Z,4000000,3569920.0736145615,Community,Tier 5,100000,0x2B7F0615979eddDeAF83BFEC23F66fb5a6D177A4,,,,,,,,,,,
435d0c40-cbea-11ec-8d87-ddbb20320020,QmdixpkgTKzzPDZUe7uHqWkVDWh5tm6SpMj4apotDy65Bk,0x52af362deb54513904a324f7ab8eabfe309c7cff,Impression analytics dashboard for billboards and NFT surfaces.,rejected,2022-05-04T20:39:00.460Z,2022-05-18T20:39:00.459Z,2000000,1540727.3831009564,Platform Contributor,Tier 4,60000,0x52Af362DEB54513904a324F7aB8EaBFE309C7CFF,,,,,,,,,,,
06eece00-c96b-11ec-90c9-11bf3c6f4ca1,QmYCfDLWQM2ykRzFxZZh5rbGFDVwJxSVJEWfbbZPAKz7Ug,0xf4b03870807059042b98c7abe889d5e9ed787371,First Decentraland native crypto debit card top up,rejected,2022-05-01T16:23:00.664Z,2022-05-15T16:23:00.663Z,2000000,2145924.9071207256,Platform Contributor,Tier 4,25000,0xf6A0307cb6aA05D7C19d080A0DA9B14eAB1050b7,,,,,,,,,,,
25891a40-c84a-11ec-90c9-11bf3c6f4ca1,QmXxhszEKLuXKhPM5r2LSpdJAKcndAasc3RaQ2LKQbXtNa,0xbd03add5da0e173c67c9c1073ffba017147c42d4,Daily Decentraland videos to highlight upcoming events,enacted,2022-04-30T05:55:00.452Z,2022-05-07T05:55:00.452Z,1000000,1226513.3420922349,Content Creator,Tier 2,3000,0xBD03aDd5da0e173C67C9C1073FFBA017147c42d4,[object Object],,,,,,,,0x40cb752d5abefea9ef9f3705614c35f633344359af6af278c9ffc890ab47eddb,2022-05-27T18:09:59Z,3261
a847c6e0-c6d6-11ec-90c9-11bf3c6f4ca1,QmREtE4YuPR7gX8CLRVcVmCFGobQTiEfHmZg746dxuoPWW,0xa7f8a55dbec4a7060631a9d571b4ea0edc14ca3c,[Resubmission] 8MetaBalls,enacted,2022-04-28T09:36:00.022Z,2022-05-12T09:36:00.022Z,4000000,6732326.869202191,Gaming,Tier 5,120000,0xb12ba0b2dc9d9811a7e3b1f76b3f8318bcb58f20,[object Object],0X4240C3EEA13548418AEA8EFC52E4C2E1B2D42F84,83660.13888888889,20624.57561728395,36339.86111111111,120000,Thu May 12 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Nov 08 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
7431b280-c69a-11ec-90c9-11bf3c6f4ca1,QmRKVJXgDu61fouW3zf4cbEiAN18JH8CrNK7iLb2HTxjFX,0x37f00ec67d68c2d3c662339c183d37403c36f28e,P2E (Weekly Decentraland Amazing Race) Every Waifumon Wednesday (Attempt 2),enacted,2022-04-28T02:25:00.832Z,2022-05-12T02:25:00.832Z,2000000,3299988.8203662694,Community,Tier 4,60000,0x37F00ec67D68C2D3c662339C183D37403c36f28E,[object Object],0x1ED248543251Eab5C9c49c685d4a7A844388346e,50980.96836419753,1161.388888888889,9019.031635802468,60000,Thu May 12 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Tue Nov 08 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
b8125a10-c670-11ec-90c9-11bf3c6f4ca1,QmR5JTe4ycYAoxdbUt1Vn4Ci87cTsf9m3XLDnDsfzvzQB8,0x69a012f7b1f84706bf54f5c0b3397e6e71d67255,Decentraland’s first AI driven smart pets! (Untethered to user motion),rejected,2022-04-27T21:26:00.849Z,2022-05-11T21:26:00.849Z,8000000,1498565.2278263401,Platform Contributor,Tier 6,240000,0x01F0b8e92F0ca0398482C265a99612196c8782fE,,,,,,,,,,,
73921310-c519-11ec-86b8-5dac6b550fc4,QmYjzpzdp8z5nQZaavRtr5wuMXv3c6wHPAmx7Fs8QYsmBt,0x4262f8bb5bd9ad132782d2a7279b532a1dc6bcbf,Expansion of the Wilderness P2E Game,enacted,2022-04-26T04:29:00.545Z,2022-05-10T04:29:00.543Z,8000000,8158985.6877634805,Gaming,Tier 6,240000,0x4262f8BB5bd9Ad132782D2a7279b532A1DC6BCbF,[object Object],0x336b3b8C60e390DaeF84E6c8c362DC70eD4742a0,188625.540123,22610.555556,51374.459877,240000,Tue May 10 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Sun Nov 06 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
9b0c5c80-c4eb-11ec-86b8-5dac6b550fc4,QmNgHwapkMRJpJCkNciqHmJpBK1x6BELQJb5TWm5JdAxZN,0x4317036d2cb249e3e4b847164674b7d27c33442b,Vroomway Play 2 Earn,enacted,2022-04-25T23:01:00.928Z,2022-05-09T23:01:00.927Z,2000000,2741150.131720974,Gaming,Tier 4,60000,0x4317036d2Cb249e3e4B847164674B7d27C33442b,[object Object],0xAd4656F85FA4a46C88505574875e7945200cEc2B,50697.172067,2445.185186,9302.827933,60000,Mon May 09 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Nov 05 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
16bf1a40-c3e6-11ec-86b8-5dac6b550fc4,QmUDSNWC8y6Q5ZPwRj9m2uWVqmRHFWnis7ckae2ssFhSmg,0x077f0aa71cd47f51873d28a7f67a8c6bba6e451a,Community Educational Content on YouTube and RizeUpTV live Streaming,rejected,2022-04-24T15:49:00.316Z,2022-05-08T15:49:00.315Z,2000000,2029919.4136998402,Community,Tier 4,60000,0x077f0Aa71CD47F51873D28a7F67a8C6BbA6e451a,,,,,,,,,,,
ec8fc0a0-c31b-11ec-86b8-5dac6b550fc4,QmSpp6XntoXWpSMfwoaiMYzCDhX7nuyz86hhqcEdWMxjYt,0xeb0b44525df3de89c7d915d6728c6404e65253e9,Decentral Comedy presents STREAM-X - 4 DAYS/96 HOURS of COMEDY in DECENTRALAND!,enacted,2022-04-23T15:42:00.202Z,2022-05-07T15:42:00.198Z,2000000,4824409.195878207,Content Creator,Tier 4,60000,0x20D9838616659e174d4937eE9E7738c032c3a881,[object Object],0x77b399d1A61FaD4cBcE828aec928b942ebBdCE27,52950.64429,858.379629,7049.35571,60000,Sat May 07 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Thu Nov 03 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
fa3c4aa0-c098-11ec-86b8-5dac6b550fc4,QmZYsNbjzj1LmpJkRd9bNq1r6HVCsrRy9BUHBneMDtCxup,0xef50b5b77b9469fd171ee3a3fa375c303af51031,Decentraland documentation for Russian community,rejected,2022-04-20T10:59:00.746Z,2022-04-27T10:59:00.745Z,1000000,473161.1650746878,Community,Tier 1,1500,0xEF50b5b77b9469fD171eE3A3Fa375c303AF51031,,,,,,,,,,,
efddde80-bf1b-11ec-86b8-5dac6b550fc4,QmWJd6wmojEHFKtSUbhfnRoJZsMUy4r5VE3oX23xjjKPAV,0xaca8fbbdddfce169114f344d8ee739bde665f4f4,The Uncensored Library in Decentraland,enacted,2022-04-18T13:32:00.097Z,2022-05-02T13:32:00.095Z,2000000,4660203.247268245,Community,Tier 4,60000,0x0b4F599237229f235aE10b1b7dE5b74165CBDbDe,[object Object],0x24cA7f2854c0791C0Db4d731Fdc1aB9d7E1AdF56,51511.523919,0,0,51511.523919,Mon May 02 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Sat Oct 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
efeca450-bd96-11ec-86b8-5dac6b550fc4,QmXrEgGvWEuhLuLd71vGRCyTmDd1aYPJcbG7wT7wY61JGv,0x9a25760dcdcf828264afc5989869298e1288fc4b,Decentraland Creators Collective,rejected,2022-04-16T15:07:00.965Z,2022-04-30T15:07:00.962Z,2000000,785283.094651763,Community,Tier 4,50000,0xD9c995D675693Cae4C94c92090069Ef4B0dFB74a,,,,,,,,,,,
13d6ee30-bac1-11ec-8561-b591bf2cf0d0,QmVXkCZ38M59FcTPPpUG4BT5pmfbRYHWv1vL7PzxGLjfmv,0x497a48f02975df101876281152ca38f4c4012af1,Bwindi Club,rejected,2022-04-13T00:31:00.595Z,2022-04-27T00:31:00.595Z,2000000,1856174.1696451989,Community,Tier 4,20000,0x497a48F02975dF101876281152ca38f4c4012Af1,,,,,,,,,,,
ad7eac90-bac0-11ec-8561-b591bf2cf0d0,QmRz3bjPQ39z8RZQuHpc8BKxFS3akNhgLw7y2zgGHoGjC9,0xaca8fbbdddfce169114f344d8ee739bde665f4f4,DCL POI Hub,enacted,2022-04-13T00:28:00.889Z,2022-04-20T00:28:00.887Z,1000000,4099242.2795293587,Community,Tier 2,3000,0xe1f5ea171C5690A7Df19c99040248E584371Eabc,[object Object],,,,,,,,0x82b976fe1b11b09e12a7a2f0687f3bd87d03eb72e094ca6092755fc97ec0c382,2022-05-02T12:23:24Z,2143
2e207620-ba1d-11ec-8561-b591bf2cf0d0,QmYpV9ds1zyiYyKe8BQjdV6BUffbL69MPC7wTvf5EWtU7N,0xa8285418f6165ae80a1b11bdc9ae6911a8d3a6d0,Glenrose Rehabilitation Hospital Foundation initiative in Decentraland,enacted,2022-04-12T04:58:00.234Z,2022-04-26T04:58:00.233Z,2000000,3663142.946874278,Community,Tier 4,60000,0xA8285418f6165aE80A1b11BdC9AE6911a8D3a6d0,[object Object],0X3DA67699E5938BE3336FE0619B07E05CB1CDEEF7,50183.37577160494,0,0,50183.37577160494,Tue Apr 26 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Sun Oct 23 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,
54d70e80-b9fc-11ec-8561-b591bf2cf0d0,Qma2D2B3R5NcedJJ9xFXWsjSNwsKvHKJ14575CYRNegp42,0xf5ce5ff86220743c7b9ed6f9b029237585d511b9,"Interactive mazes, encouraging engagement, and offering support, while earning.",rejected,2022-04-12T01:03:00.792Z,2022-04-26T01:03:00.789Z,8000000,1676141.4923148176,Community,Tier 6,240000,0xF5Ce5FF86220743c7b9Ed6F9b029237585D511B9,,,,,,,,,,,
