Item ID,Name,Collection,Description,Category,Network,Type,Total Supply,Max Supply,Rarity,Creation Fee,Created,Updated,Reviewed,Available,Price,Sold,Sales,Volume,Creator,Beneficiary,URI,URN
0xe3d2c4ec777fb88dd219905cd896f79a592adf30-0,Flat Hat by DOCTORdripp,0xe3d2c4ec777fb88dd219905cd896f79a592adf30,another Glowing hat by DOCTORdripp with m/f versions,hat,matic,wearable_v2,904,1000,epic,100,2021-12-09T05:39:47.000Z,2024-06-20T14:15:30.000Z,2021-12-15T12:04:55.000Z,96,8,2024-06-20T14:15:30.000Z,79,213460000000000000000,0x6d873a14a470dd969d7c76a2e088169ab2a1d7ae,0x6d873a14a470dd969d7c76a2e088169ab2a1d7ae,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xe3d2c4ec777fb88dd219905cd896f79a592adf30/0,
0xb0364eb6580ebd908083ca9fef451c5a8a386ef1-0,Royal Helmet,0xb0364eb6580ebd908083ca9fef451c5a8a386ef1,Did you say something?,helmet,matic,wearable_v2,100,100,legendary,100,2021-12-09T16:45:47.000Z,2023-06-28T09:16:08.000Z,2021-12-15T12:55:33.000Z,0,10,2023-06-28T09:16:08.000Z,62,316500000000000000000,0x5aceb679be75b33df9216b2a25dc88ceb26cd305,0x5aceb679be75b33df9216b2a25dc88ceb26cd305,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xb0364eb6580ebd908083ca9fef451c5a8a386ef1/0,
0xe3ea740d786c2eb785ea9fb5a089e3924342a4eb-0,Sugar Club Donut set,0xe3ea740d786c2eb785ea9fb5a089e3924342a4eb,Epic donut snacks for the metaverse. VIP wearable,top_head,matic,wearable_v2,150,1000,epic,100,2021-12-09T17:45:09.000Z,2024-03-22T03:32:47.000Z,2021-12-17T14:57:53.000Z,850,25,2024-03-22T03:32:47.000Z,33,261900000000000000000,0x474543b99438a978b39d39d8983723eb5ff9196b,0x474543b99438a978b39d39d8983723eb5ff9196b,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xe3ea740d786c2eb785ea9fb5a089e3924342a4eb/0,
0xe3ea740d786c2eb785ea9fb5a089e3924342a4eb-1,Sugar Club MichiTodd Bomber,0xe3ea740d786c2eb785ea9fb5a089e3924342a4eb,Sugar Club & MichiTodd legendary collaboration. VIP wearable  ,upper_body,matic,wearable_v2,60,100,legendary,100,2021-12-09T17:45:09.000Z,2023-09-18T18:09:17.000Z,2021-12-17T14:57:53.000Z,40,50,2023-09-18T18:09:17.000Z,39,957500000000000000000,0x474543b99438a978b39d39d8983723eb5ff9196b,0x474543b99438a978b39d39d8983723eb5ff9196b,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xe3ea740d786c2eb785ea9fb5a089e3924342a4eb/1,
0xa0f7b9ec2e25f38701a8a06397a779c7506091e5-0,GURA  Hat G Blue ,0xa0f7b9ec2e25f38701a8a06397a779c7506091e5,,hat,matic,wearable_v2,22,1000,epic,100,2021-12-09T18:55:50.000Z,2023-04-04T18:33:19.000Z,2021-12-24T15:44:34.000Z,978,9,2023-04-04T18:33:19.000Z,6,54000000000000000000,0xe45900f27c8801d31ee15fcc79c44c9ecbde3bd6,0xe45900f27c8801d31ee15fcc79c44c9ecbde3bd6,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xa0f7b9ec2e25f38701a8a06397a779c7506091e5/0,
0x10311deb1ea3f7adce2c97622ed297321ffe56aa-0,Bagni The Triggered Mask,0x10311deb1ea3f7adce2c97622ed297321ffe56aa,Synergy of Serra Bagni Mask,helmet,matic,wearable_v2,312,1000,epic,100,2021-12-09T19:44:54.000Z,2024-02-07T23:07:11.000Z,2021-12-16T19:19:02.000Z,688,2,2024-02-07T23:07:11.000Z,5,25000000000000000000,0x19e30a3e0626e6cbfe3f5b0a2e9a8000982f32d4,0x19e30a3e0626e6cbfe3f5b0a2e9a8000982f32d4,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x10311deb1ea3f7adce2c97622ed297321ffe56aa/0,
0xf900ce09f9a69713e93c12679eeca5d863fb5727-0,Islandview Iron Infantry helm,0xf900ce09f9a69713e93c12679eeca5d863fb5727,Grants a defensive bonus at Islandview Fortress,helmet,matic,wearable_v2,10,100,legendary,100,2021-12-09T22:09:54.000Z,2022-05-03T16:39:32.000Z,2022-05-05T16:59:50.000Z,90,1000,,0,0,0xcabd7395635fb2df2bb6a6f6768709d70d6a9ac9,0xcabd7395635fb2df2bb6a6f6768709d70d6a9ac9,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xf900ce09f9a69713e93c12679eeca5d863fb5727/0,
0xd1af9ed8faec09b5a1688a64d998f27aa8c48eab-0,Metadojo Susanoo Mars - Armor,0xd1af9ed8faec09b5a1688a64d998f27aa8c48eab,Lvl 2 Susanoo Mars. Skull And Armor Only (lvl1 is the skeleton),top_head,matic,wearable_v2,7,10,mythic,100,2021-12-10T00:08:16.000Z,2023-10-07T04:49:15.000Z,2021-12-22T13:58:51.000Z,3,333,2023-10-07T04:49:15.000Z,4,1998000000000000000000,0xded1fd193cd8b55c2f9c42b3257d5a9088c7d137,0xded1fd193cd8b55c2f9c42b3257d5a9088c7d137,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd1af9ed8faec09b5a1688a64d998f27aa8c48eab/0,
0xd1af9ed8faec09b5a1688a64d998f27aa8c48eab-1,MetaDojo Susanoo Mars - Skeleton,0xd1af9ed8faec09b5a1688a64d998f27aa8c48eab,Mars Susanoo Level 1,hat,matic,wearable_v2,8,10,mythic,100,2021-12-10T00:08:16.000Z,2023-10-07T04:47:49.000Z,2021-12-22T13:58:51.000Z,2,333,2023-10-07T04:47:49.000Z,4,1332000000000000000000,0xded1fd193cd8b55c2f9c42b3257d5a9088c7d137,0xded1fd193cd8b55c2f9c42b3257d5a9088c7d137,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd1af9ed8faec09b5a1688a64d998f27aa8c48eab/1,
0x9b38e3a1690fd2c2931fd9647d6a683606d63b3f-0,HORDE HOODIE BLACK,0x9b38e3a1690fd2c2931fd9647d6a683606d63b3f,The HORDE Hoodie designed by Yan Balestra,upper_body,matic,wearable_v2,70,1000,epic,100,2021-12-10T01:20:04.000Z,2021-12-26T18:17:09.000Z,2021-12-15T15:00:18.000Z,930,25,2021-12-26T18:17:09.000Z,1,25000000000000000000,0xb94d272ce26d1f1d9f25e1fed9498031a000cbbc,0xb94d272ce26d1f1d9f25e1fed9498031a000cbbc,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x9b38e3a1690fd2c2931fd9647d6a683606d63b3f/0,
0x99a1970b54712aa0c7121121ea83906e6b95494d-0,Bubbles,0x99a1970b54712aa0c7121121ea83906e6b95494d,Giddy up - it's Bubbles!,helmet,matic,wearable_v2,35,100,legendary,100,2021-12-10T02:23:14.000Z,2022-03-27T10:54:47.000Z,2021-12-17T11:00:11.000Z,65,20,2022-03-27T10:54:47.000Z,14,210000000000000000000,0x100eb445c9a826fd85c8d4ec4d5aecda418a7a92,0x100eb445c9a826fd85c8d4ec4d5aecda418a7a92,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x99a1970b54712aa0c7121121ea83906e6b95494d/0,
0xb1def1c18fa2095d28ebd5b2a6e04913b931ed96-0,Bit Boo,0xb1def1c18fa2095d28ebd5b2a6e04913b931ed96,I'm just here for the Booz ,top_head,matic,wearable_v2,178,5000,rare,100,2021-12-10T03:47:32.000Z,2023-03-17T00:14:20.000Z,2021-12-15T14:38:05.000Z,4822,0.5,2023-03-17T00:14:20.000Z,134,134500000000000000000,0x46c70976aa30fc22ca074b8afd3eebda07b5d705,0x46c70976aa30fc22ca074b8afd3eebda07b5d705,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xb1def1c18fa2095d28ebd5b2a6e04913b931ed96/0,
0x559bc179fb0d3a06a8257ceaac44aaf1bf518807-0,   MRRC White T-Shirt,0x559bc179fb0d3a06a8257ceaac44aaf1bf518807,,upper_body,matic,wearable_v2,3272,10000,uncommon,100,2021-12-10T08:18:44.000Z,2022-01-03T14:45:18.000Z,2022-01-03T14:50:57.000Z,6728,100,,0,0,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x559bc179fb0d3a06a8257ceaac44aaf1bf518807/0,
0x559bc179fb0d3a06a8257ceaac44aaf1bf518807-1,  MRRC Sweater & Jorts Combo,0x559bc179fb0d3a06a8257ceaac44aaf1bf518807,,upper_body,matic,wearable_v2,1673,5000,rare,100,2021-12-10T08:18:44.000Z,2022-01-03T14:45:18.000Z,2022-01-03T14:50:57.000Z,3327,100,,0,0,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x559bc179fb0d3a06a8257ceaac44aaf1bf518807/1,
0x559bc179fb0d3a06a8257ceaac44aaf1bf518807-2,  MRRC Black T-Shirt,0x559bc179fb0d3a06a8257ceaac44aaf1bf518807,,upper_body,matic,wearable_v2,1772,10000,uncommon,100,2021-12-10T08:18:44.000Z,2022-02-03T00:58:21.000Z,2022-01-03T14:50:57.000Z,8228,100,2022-02-03T00:58:21.000Z,1,10000000000000000000,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x559bc179fb0d3a06a8257ceaac44aaf1bf518807/2,
0x559bc179fb0d3a06a8257ceaac44aaf1bf518807-3,   MRRC Riot Helmet,0x559bc179fb0d3a06a8257ceaac44aaf1bf518807,,hat,matic,wearable_v2,1000,1000,epic,100,2021-12-10T08:18:44.000Z,2023-11-14T00:01:27.000Z,2022-01-03T14:50:57.000Z,0,100,2023-11-14T00:01:27.000Z,47,161600000000000000000,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,0x2cbdd7dced6ed27b259cf366344ac3dbc2cb9d83,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x559bc179fb0d3a06a8257ceaac44aaf1bf518807/3,
0xd2bd1cadfe12ee9d37ff95912af7f8a97ae71ba0-0,White Slides FBRN,0xd2bd1cadfe12ee9d37ff95912af7f8a97ae71ba0,Original Sliders shoes White // FBRN // Flex your experience,feet,matic,wearable_v2,190,1000,epic,100,2021-12-10T10:47:46.000Z,2024-06-01T07:31:53.000Z,2022-09-05T11:18:39.000Z,810,10,2024-06-01T07:31:53.000Z,16,45350000000000000000,0x1dec5f50cb1467f505bb3ddfd408805114406b10,0x1dec5f50cb1467f505bb3ddfd408805114406b10,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd2bd1cadfe12ee9d37ff95912af7f8a97ae71ba0/0,
0xd2bd1cadfe12ee9d37ff95912af7f8a97ae71ba0-1,FBRN-OG // TShirt,0xd2bd1cadfe12ee9d37ff95912af7f8a97ae71ba0,Original FBRN OG Tshirt // Flex your experience Fam <3,upper_body,matic,wearable_v2,198,10000,uncommon,100,2021-12-10T10:47:46.000Z,2024-06-09T14:59:29.000Z,2022-09-05T11:18:39.000Z,9802,1,2024-06-09T14:59:29.000Z,16,8350000000000000000,0x1dec5f50cb1467f505bb3ddfd408805114406b10,0x1dec5f50cb1467f505bb3ddfd408805114406b10,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd2bd1cadfe12ee9d37ff95912af7f8a97ae71ba0/1,
0x0b34c6f794e1881092c0878ad182a9ef18548cb2-0,Bully Bashers Golden Armor,0x0b34c6f794e1881092c0878ad182a9ef18548cb2,"Inspired by art of Alex Vasiljevic, wearable made by clurge.com",upper_body,matic,wearable_v2,20,100,legendary,100,2021-12-10T12:46:53.000Z,2023-05-02T16:44:22.000Z,2021-12-15T15:34:11.000Z,80,100,2022-03-13T11:11:28.000Z,7,665000000000000000000,0x176defdb77b48bcc656e774b97fb8ccf03d70d6f,0xf0494c0a5c33557bc77d032178f27029aa9755b3,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x0b34c6f794e1881092c0878ad182a9ef18548cb2/0,
0x0b34c6f794e1881092c0878ad182a9ef18548cb2-1,Bully Bashers Golden Helmet,0x0b34c6f794e1881092c0878ad182a9ef18548cb2,"Inspired by art of Alex Vasiljevic, wearable made by clurge.com",helmet,matic,wearable_v2,18,100,legendary,100,2021-12-10T12:46:53.000Z,2023-05-02T16:44:45.000Z,2021-12-15T15:34:11.000Z,82,100,2021-12-28T03:25:42.000Z,5,500000000000000000000,0x176defdb77b48bcc656e774b97fb8ccf03d70d6f,0xf0494c0a5c33557bc77d032178f27029aa9755b3,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x0b34c6f794e1881092c0878ad182a9ef18548cb2/1,
0x0b34c6f794e1881092c0878ad182a9ef18548cb2-2,Bully Bashers Golden Pants,0x0b34c6f794e1881092c0878ad182a9ef18548cb2,"Inspired by art of Alex Vasiljevic, wearable made by clurge.com",lower_body,matic,wearable_v2,30,100,legendary,100,2021-12-10T12:46:53.000Z,2022-10-03T04:19:35.000Z,2021-12-15T15:34:11.000Z,70,20,2022-03-13T11:07:28.000Z,17,355000000000000000000,0x176defdb77b48bcc656e774b97fb8ccf03d70d6f,0xf0494c0a5c33557bc77d032178f27029aa9755b3,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x0b34c6f794e1881092c0878ad182a9ef18548cb2/2,
0xa71f0d4bc14f1f528cb26b0123d27793dede5383-0,DCL Dating Mecha Cupid UB 1,0xa71f0d4bc14f1f528cb26b0123d27793dede5383,Decentraland Dating Cupid MechSuit First Gen,upper_body,matic,wearable_v2,404,1000,epic,100,2021-12-10T15:53:43.000Z,2023-08-13T11:55:07.000Z,2021-12-17T14:43:05.000Z,596,20,2023-08-13T11:55:07.000Z,26,140540000000000000000,0xfe2d424af0df49bb3316cb2e9f574b0d09cf98ad,0xfe2d424af0df49bb3316cb2e9f574b0d09cf98ad,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xa71f0d4bc14f1f528cb26b0123d27793dede5383/0,
0xa71f0d4bc14f1f528cb26b0123d27793dede5383-1,DCL Dating Mecha Cupid LB 1,0xa71f0d4bc14f1f528cb26b0123d27793dede5383,Decentraland Dating Cupid MechSuit Gen1,lower_body,matic,wearable_v2,189,1000,epic,100,2021-12-10T15:53:43.000Z,2024-04-14T08:45:02.000Z,2021-12-17T14:43:05.000Z,811,20,2024-04-14T08:45:02.000Z,34,182290000000000000000,0xfe2d424af0df49bb3316cb2e9f574b0d09cf98ad,0xfe2d424af0df49bb3316cb2e9f574b0d09cf98ad,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xa71f0d4bc14f1f528cb26b0123d27793dede5383/1,
0xb6c5b9f59e5651b7321359caa124b5c24f9cbd22-0,Knightly Breastplate,0xb6c5b9f59e5651b7321359caa124b5c24f9cbd22,A knightly metal breastplate!,upper_body,matic,wearable_v2,14,100,legendary,100,2021-12-10T19:56:54.000Z,2024-05-25T22:42:50.000Z,2021-12-15T15:42:27.000Z,86,20,2024-05-25T22:42:50.000Z,4,102000000000000000000,0xa8c7d5818a255a1856b31177e5c96e1d61c83991,0xa8c7d5818a255a1856b31177e5c96e1d61c83991,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xb6c5b9f59e5651b7321359caa124b5c24f9cbd22/0,
0xb6c5b9f59e5651b7321359caa124b5c24f9cbd22-1,Knightly Leg Plates,0xb6c5b9f59e5651b7321359caa124b5c24f9cbd22,Knightly metal leg plates with sabatons!,lower_body,matic,wearable_v2,15,100,legendary,100,2021-12-10T19:56:54.000Z,2024-05-25T22:43:12.000Z,2021-12-15T15:42:27.000Z,85,20,2024-05-25T22:43:12.000Z,5,121000000000000000000,0xa8c7d5818a255a1856b31177e5c96e1d61c83991,0xa8c7d5818a255a1856b31177e5c96e1d61c83991,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xb6c5b9f59e5651b7321359caa124b5c24f9cbd22/1,
0xd5b3e324f7d4e54542885ab2f8bdc7f77e58d1ea-0,Parcel T-Shirt,0xd5b3e324f7d4e54542885ab2f8bdc7f77e58d1ea,,upper_body,matic,wearable_v2,46,100,legendary,100,2021-12-10T23:15:17.000Z,2021-12-16T19:22:12.000Z,2021-12-16T19:24:24.000Z,54,0,,0,0,0xfa5045573b5d0fa0c8d2ce350ca9c3533dc38127,0x0000000000000000000000000000000000000000,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd5b3e324f7d4e54542885ab2f8bdc7f77e58d1ea/0,
0xe3c5f634f72d2886e3f05f64232c602bc6cc52d1-0,Gorilla Body,0xe3c5f634f72d2886e3f05f64232c602bc6cc52d1,Black gorilla suit. Compatible with gorilla helmet,upper_body,matic,wearable_v2,33,1000,epic,100,2021-12-11T02:52:06.000Z,2022-04-13T04:11:42.000Z,2022-01-11T17:49:15.000Z,967,25,2022-04-13T04:11:42.000Z,10,177000000000000000000,0x134de9bbd5782410d6ed17bf29576e0a39784332,0x134de9bbd5782410d6ed17bf29576e0a39784332,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xe3c5f634f72d2886e3f05f64232c602bc6cc52d1/0,
0x3d4a818c3a56bfca4de3e2a1d9f2565747cac1b1-0,This is a metaverse festival tee,0x3d4a818c3a56bfca4de3e2a1d9f2565747cac1b1,,upper_body,matic,wearable_v2,1919,5000,rare,100,2021-12-11T05:02:54.000Z,2022-11-21T12:49:19.000Z,2021-12-15T23:25:42.000Z,3081,0,2022-11-21T12:49:19.000Z,7,4780000000000000000,0x57e1cd61b0f8be6c1089d6373d8c8e030122abf2,0x0000000000000000000000000000000000000000,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x3d4a818c3a56bfca4de3e2a1d9f2565747cac1b1/0,
0x664551cbe7de4ff5263e83ec2a1b1adc547b1add-0,Angelic Halo,0x664551cbe7de4ff5263e83ec2a1b1adc547b1add,,top_head,matic,wearable_v2,765,1000,epic,100,2021-12-11T05:33:48.000Z,2023-08-26T15:42:40.000Z,2021-12-16T19:33:38.000Z,235,10,2023-08-26T15:42:40.000Z,49,96460000000000000000,0x2d779a930567f54899336c3f7f2dbaf804a25c78,0x2d779a930567f54899336c3f7f2dbaf804a25c78,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x664551cbe7de4ff5263e83ec2a1b1adc547b1add/0,
0x5e0fb8b390637e3a15337b1b6efd20bd91ad1298-0,Guitarist,0x5e0fb8b390637e3a15337b1b6efd20bd91ad1298,Acoustic Guitar Ready,upper_body,matic,wearable_v2,0,1000,epic,100,2021-12-11T05:34:58.000Z,2021-12-11T05:34:58.000Z,2021-12-11T05:34:58.000Z,1000,10,,0,0,0x6d9673f0353cadaf4e95b731412caf2cf9dc179d,0x6d9673f0353cadaf4e95b731412caf2cf9dc179d,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x5e0fb8b390637e3a15337b1b6efd20bd91ad1298/0,
0x0fe3272decdc45b79736db9b730e459899bdbd25-0,The Sevens Black 777 Helmet,0x0fe3272decdc45b79736db9b730e459899bdbd25,,hat,matic,wearable_v2,2627,10000,uncommon,100,2021-12-11T07:47:54.000Z,2022-04-27T12:35:31.000Z,2022-01-14T10:31:01.000Z,7373,10,,0,0,0x2397be330b005606965c2d2dbef1ded8971cb874,0x2397be330b005606965c2d2dbef1ded8971cb874,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x0fe3272decdc45b79736db9b730e459899bdbd25/0,
0x0fe3272decdc45b79736db9b730e459899bdbd25-1,The Sevens Black 777 Hoodie,0x0fe3272decdc45b79736db9b730e459899bdbd25,,upper_body,matic,wearable_v2,67,5000,rare,100,2021-12-11T07:47:54.000Z,2022-06-23T02:38:42.000Z,2022-01-14T10:31:01.000Z,4933,7,2022-06-23T02:38:42.000Z,12,84000000000000000000,0x2397be330b005606965c2d2dbef1ded8971cb874,0x2397be330b005606965c2d2dbef1ded8971cb874,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x0fe3272decdc45b79736db9b730e459899bdbd25/1,
0xd41e4dce1fc8431675eab2bba4048ca8fc208e8c-0,Dragon Wings,0xd41e4dce1fc8431675eab2bba4048ca8fc208e8c,,top_head,matic,wearable_v2,299,5000,rare,100,2021-12-11T14:41:41.000Z,2024-05-25T10:38:06.000Z,2021-12-17T15:10:11.000Z,4701,1,2024-05-25T10:38:06.000Z,288,516290000000000000000,0x453043727da33500ee4b31253938e0e25fa362a2,0x453043727da33500ee4b31253938e0e25fa362a2,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xd41e4dce1fc8431675eab2bba4048ca8fc208e8c/0,
0x651fa103e616bfca36523ab2c1895c40d1853bd7-0,WZ Knitted hazel beanie,0x651fa103e616bfca36523ab2c1895c40d1853bd7,Handknitted by Grandma. Gives 2% mining bonus in Wonderzone,hat,matic,wearable_v2,964,1000,epic,100,2021-12-11T15:12:16.000Z,2024-04-28T04:46:11.000Z,2021-12-12T13:52:25.000Z,36,50,2024-04-28T04:46:11.000Z,171,414750000000000000000,0x91e222ed7598efbcfe7190481f2fd14897e168c8,0x91e222ed7598efbcfe7190481f2fd14897e168c8,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x651fa103e616bfca36523ab2c1895c40d1853bd7/0,
0x651fa103e616bfca36523ab2c1895c40d1853bd7-1,WZ Knitted lilac beanie,0x651fa103e616bfca36523ab2c1895c40d1853bd7,Handknitted by Grandma. Gives 2% mining bonus in WonderZone,hat,matic,wearable_v2,982,1000,epic,100,2021-12-11T15:12:16.000Z,2024-03-09T12:24:28.000Z,2021-12-12T13:52:25.000Z,18,50,2024-03-09T12:24:28.000Z,160,513770000000000000000,0x91e222ed7598efbcfe7190481f2fd14897e168c8,0x91e222ed7598efbcfe7190481f2fd14897e168c8,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x651fa103e616bfca36523ab2c1895c40d1853bd7/1,
0x651fa103e616bfca36523ab2c1895c40d1853bd7-2,WZ Knitted hazel sweater,0x651fa103e616bfca36523ab2c1895c40d1853bd7,Handknitted by Grandma. Gives 2% mining bonus in Wonderzone.,upper_body,matic,wearable_v2,952,1000,epic,100,2021-12-11T15:12:16.000Z,2024-05-25T15:46:00.000Z,2021-12-12T13:52:25.000Z,48,50,2024-05-25T15:46:00.000Z,156,432150000000000000000,0x91e222ed7598efbcfe7190481f2fd14897e168c8,0x91e222ed7598efbcfe7190481f2fd14897e168c8,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x651fa103e616bfca36523ab2c1895c40d1853bd7/2,
0x651fa103e616bfca36523ab2c1895c40d1853bd7-3,WZ Knitted lilac sweater,0x651fa103e616bfca36523ab2c1895c40d1853bd7,Handknitted by Grandma. Gives 2% mining bonus in Wonderzone.,upper_body,matic,wearable_v2,974,1000,epic,100,2021-12-11T15:12:16.000Z,2023-09-18T18:17:15.000Z,2021-12-12T13:52:25.000Z,26,50,2023-09-18T18:17:15.000Z,215,799520000000000000000,0x91e222ed7598efbcfe7190481f2fd14897e168c8,0x91e222ed7598efbcfe7190481f2fd14897e168c8,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x651fa103e616bfca36523ab2c1895c40d1853bd7/3,
0x7d9f9b71f23017d1d4d7dad5fa18c2411ed30966-0,Dark red eyes,0x7d9f9b71f23017d1d4d7dad5fa18c2411ed30966,Dark red eyes by Louise,eyes,matic,wearable_v2,283,10000,uncommon,100,2021-12-11T15:20:58.000Z,2024-03-06T03:15:16.000Z,2021-12-12T18:33:40.000Z,9717,1,2024-03-06T03:15:16.000Z,289,294000000000000000000,0x8ec394bc6a794e7ea0b4fb75b29dd6c563649d4c,0x8ec394bc6a794e7ea0b4fb75b29dd6c563649d4c,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x7d9f9b71f23017d1d4d7dad5fa18c2411ed30966/0,
0x5a6a54d376589b03aecd18c8a7de7bcd0c80fc40-0,Mummified Sword,0x5a6a54d376589b03aecd18c8a7de7bcd0c80fc40,Mummified Pet with Ninja Sword.,top_head,matic,wearable_v2,613,1000,epic,100,2021-12-11T15:28:12.000Z,2024-05-15T21:32:55.000Z,2021-12-12T18:25:48.000Z,387,5,2024-05-15T21:32:55.000Z,73,683500000000000000000,0x4bcfb57149dd1e8ec510bc2cc490bc4c43c7af8f,0x613e052555ac74ff6af0fc64e40e8035c1e9dcf8,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x5a6a54d376589b03aecd18c8a7de7bcd0c80fc40/0,
0x3d76c8ff389c08eb87740ee796182b552c1c3e31-0,Yellow Socks,0x3d76c8ff389c08eb87740ee796182b552c1c3e31,Are you afraid of the dark? Light up your path with Glow Socks!,feet,matic,wearable_v2,141,10000,uncommon,100,2021-12-11T22:07:27.000Z,2024-03-05T07:25:08.000Z,2021-12-22T13:40:03.000Z,9859,0.05,2024-03-05T07:25:08.000Z,108,35000000000000000000,0xa21353754b35a0f2d0425ea72a7633288328ff33,0xa21353754b35a0f2d0425ea72a7633288328ff33,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x3d76c8ff389c08eb87740ee796182b552c1c3e31/0,
0x3d76c8ff389c08eb87740ee796182b552c1c3e31-1,Green Socks,0x3d76c8ff389c08eb87740ee796182b552c1c3e31,Are you afraid of the dark? Light up your path with Glow Socks!,feet,matic,wearable_v2,128,10000,uncommon,100,2021-12-11T22:07:27.000Z,2024-04-10T17:38:42.000Z,2021-12-22T13:40:03.000Z,9872,0.05,2024-04-10T17:38:42.000Z,97,32900000000000000000,0xa21353754b35a0f2d0425ea72a7633288328ff33,0xa21353754b35a0f2d0425ea72a7633288328ff33,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x3d76c8ff389c08eb87740ee796182b552c1c3e31/1,
0x3d76c8ff389c08eb87740ee796182b552c1c3e31-2,Pink Socks,0x3d76c8ff389c08eb87740ee796182b552c1c3e31,Are you afraid of the dark? Light up your path with Glow Socks! ,feet,matic,wearable_v2,138,10000,uncommon,100,2021-12-11T22:07:27.000Z,2024-07-06T20:37:09.000Z,2021-12-22T13:40:03.000Z,9862,0.05,2024-07-06T20:37:09.000Z,105,32550000000000000000,0xa21353754b35a0f2d0425ea72a7633288328ff33,0xa21353754b35a0f2d0425ea72a7633288328ff33,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x3d76c8ff389c08eb87740ee796182b552c1c3e31/2,
0x91b042ad82c11324414e613109c0c090479ac233-0,Dionysus Helmet,0x91b042ad82c11324414e613109c0c090479ac233,,helmet,matic,wearable_v2,0,5000,rare,100,2021-12-11T22:54:17.000Z,2021-12-11T22:54:17.000Z,2021-12-11T22:54:17.000Z,5000,20,,0,0,0x91c6447fa195788270b2f918e032edfd27ebea29,0x91c6447fa195788270b2f918e032edfd27ebea29,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0x91b042ad82c11324414e613109c0c090479ac233/0,
0xe1db2b8293b13e39da3eff981ad3e2e4041198c2-0,Glow Floating Music Notes,0xe1db2b8293b13e39da3eff981ad3e2e4041198c2,,top_head,matic,wearable_v2,132,5000,rare,100,2021-12-12T01:46:45.000Z,2023-04-24T07:19:05.000Z,2021-12-17T15:35:31.000Z,4868,15,2023-04-24T07:19:05.000Z,22,291000000000000000000,0x1d11f567d0b4486ae3857284c2603ff0faf8ad5e,0x1d11f567d0b4486ae3857284c2603ff0faf8ad5e,https://peer.decentraland.org/lambdas/collections/standard/erc721/137/0xe1db2b8293b13e39da3eff981ad3e2e4041198c2/0,
